"","hr_rfs_E6","lower_ci_E6","upper_ci_E6","pval_E6","hr_rfs_random6","lower_ci_random6","upper_ci_random6","pval_random6"
"319",15.4893189620337,6.24956566330138,38.3897081546749,3.27650837350901e-09,2.70806784425816,0.978707081244496,7.49318318998962,0.0550456210430799
"320",12.9964600267933,5.50554937046772,30.6795856075825,4.84772191331168e-09,3.51958363303501,1.288686104563,9.61247964579283,0.0140993868251331
"321",10.0944073401464,2.99756497638614,33.9932779944766,0.000189918228113691,3.99149631657964,0.93402159602495,17.0574673145387,0.0617820586555384
"322",2.11481080649077,0.886191473453506,5.04679279955268,0.0914678172880393,2.36135977613249,1.00773883570474,5.53319947071112,0.0479616687529414
"323",4.95790500540052,0.647988040842614,37.9340674414481,0.123060970964975,2.47620970401954,0.828890779894378,7.39737326920426,0.10440364254673
"324",337096527.450732,0,Inf,0.997253718509565,83024759.9593212,0,Inf,0.997053538039597
"325",1208824.72592192,0,Inf,0.9980035467543,5.38999469236914,0.720502772944058,40.3219028083091,0.100861456466411
"326",314038258.730037,0,Inf,0.997677910405363,4.06705964197676,1.54516842099624,10.7049651718429,0.00449447352073652
"327",6.84738340543504,2.76531331430379,16.955279265645,3.20120585367211e-05,12.7499019473905,1.69415825955904,95.9532551052123,0.0134396003540392
"328",3.82524093640832,1.72977100921279,8.45919381446518,0.000922072430667338,3.72357988472061,1.48654723356124,9.32701420100875,0.0050129404413685
"329",16.569143693012,6.17978875367446,44.4249040966717,2.41415404338139e-08,3.54722435768254,1.29530486681597,9.71416148127856,0.0137640826585082
"330",4.49002071460043,1.457037909215,13.8364869507085,0.00891045380395256,8.0613959663288,1.06670358012205,60.9223650665039,0.0431205874236485
"331",2.63138077461165,0.842695382670613,8.21668769449315,0.0958399040434005,1.95655773954073,0.724398971997767,5.28454392694603,0.185511141625986
"332",17.473005904552,2.33673663209829,130.654833388887,0.00532299293172981,6.67871089459287,2.22677069414246,20.0313302716295,0.000702785657444392
"333",4.7899580152373,1.8718557578987,12.257193264449,0.00108415672825937,5.86453191172372,2.48480344780766,13.8412294034647,5.40490641039884e-05
"334",11.4714190568911,2.67579520519685,49.1791953746037,0.00101895489278883,4.68950928676649,1.3592913140653,16.1786492145662,0.0144532676312336
"335",15.1164993847344,2.02243033299611,112.987107600465,0.0081395962634446,7.62520348388935,2.23400357486073,26.0266943280711,0.00118185898869031
"336",3374796.25082504,0,Inf,0.996915628997761,27376195.4672892,0,Inf,0.996094504357887
"337",10.1539859649713,1.34569469954165,76.6172527928894,0.0245816943420328,5.36024143321717,2.03346778658522,14.1296500549083,0.000685929894414026
"338",16.9908238700886,3.92106560716909,73.6249083046584,0.000152886734936204,12.5397832001869,3.54757114884058,44.325020164594,8.65327331519189e-05
