"","hr_rfs_mammaprint","lower_ci_mammaprint","upper_ci_mammaprint","pval_mammaprint","hr_rfs_random70","lower_ci_random70","upper_ci_random70","pval_random70"
"1",5.30638157393805,3.64920992638075,7.71610457504036,2.4008758050924e-18,7.84800016444289,2.51115859191096,24.5269680614738,0.000394638792127177
"2",4.07520020942333,3.07396967937657,5.40254409739397,1.57176978409677e-22,5.18848380407273,3.94373429326917,6.82611002244001,5.99795051217252e-32
"3",8.30014094975327,3.08760385845968,22.3125578746166,2.73507531092154e-05,8.20667577004559,2.62717017760889,25.6357687707735,0.000292317340185003
"4",3.67875740874983,2.82667857318317,4.78768834943682,3.33146261831092e-22,4.85723330036189,3.52213681803548,6.69840967373425,5.5257117908402e-22
"5",2.84381401893209,2.19691898097432,3.68119090613347,2.07215265469776e-15,4.33085813417864,3.09819770422185,6.0539494147912,9.73203886035569e-18
"6",3.35692720986862,2.5966679767453,4.33977712717856,2.39741028054611e-20,8.23074667916597,1.15317025482939,58.7469114928087,0.0355456150950372
"7",4.03417584793967,3.06896111203655,5.30295894212228,1.57357262464091e-23,4.57801094691134,3.12096225708808,6.71529563756868,7.11533313756009e-15
"8",3.90858251299347,2.98970164285053,5.10988021075992,2.07770992062246e-23,3.17426086706789,2.38682881925687,4.22147242856557,2.01392873851565e-15
"9",1.29259747573376,0.413521721366102,4.04043644612828,0.658943155433456,5.2732037711855,3.77074137965461,7.37432648191639,2.55526961149044e-22
"10",3.48397918121758,2.65773868780446,4.56708215553906,1.60664262986432e-19,3.77694481267201,2.81073291223389,5.07529977532884,1.19479423558089e-18
"11",4.40692833665321,2.91000170323006,6.67388522241758,2.48134449785933e-12,4.87940613876458,3.35901403210499,7.08797404222016,8.77639138524993e-17
"12",35.4335255753651,4.96913005474301,252.666909673989,0.000371452313208695,3.8282280084372,2.80821724985071,5.21873073935507,2.04271416361415e-17
"13",11.1895752101357,1.56834070391143,79.8337970002426,0.0160034448612274,8.83455756617521,3.92119786165781,19.9044807591183,1.46431020191031e-07
"14",3.24316475094459,2.37737059610646,4.42426503423385,1.12430848867414e-13,6.39616422762288,3.38859125037475,12.0731341740312,1.03337742071808e-08
"15",3.08255325317274,2.30572332692408,4.12110787434416,2.98657382274257e-14,6.14170142847258,4.02709397090955,9.36667897719372,3.48508303187488e-17
"16",4.43965319898578,3.03804318656718,6.48790004513941,1.34994175247971e-14,5.88466238426696,4.21958499356041,8.20679081702462,1.56413285500316e-25
"17",3.54829627574298,2.7077927283046,4.64969357840569,4.22775847910568e-20,4.20260674998974,2.94951708567457,5.98806617559226,1.90268940748481e-15
"18",2.69824287281144,1.70672038372134,4.26579225871977,2.16187164806398e-05,3.26812861897673,2.52177041519927,4.23538344561426,3.47139737847619e-19
"19",4.60066970415053,3.25810286722286,6.49646821763186,4.35894874756062e-18,3.31811663317528,2.55321554026072,4.31216942625619,2.94029718586731e-19
"20",5.53671396780813,3.70692505125707,8.26971172533582,6.23674900791067e-17,5.40653123966925,4.15276529051433,7.03882304937568,4.69005547013123e-36
